#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 05 28 13 00 999 99.0 99.0  0.38  7.69  3.81  53 9999.0 999.0  24.7 999.0 99.0 99.00
2017 05 28 13 30 999 99.0 99.0  0.39  7.14  3.56  47 9999.0 999.0  24.7 999.0 99.0 99.00
2017 05 28 14 00 999 99.0 99.0  0.40  7.14  3.66  54 9999.0 999.0  24.7 999.0 99.0 99.00
2017 05 28 14 30 999 99.0 99.0  0.36  7.69  3.62  57 9999.0 999.0  24.8 999.0 99.0 99.00
2017 05 28 15 00 999 99.0 99.0  0.37  7.14  3.73  50 9999.0 999.0  24.8 999.0 99.0 99.00
2017 05 28 15 30 999 99.0 99.0  0.37  8.33  3.60  63 9999.0 999.0  24.9 999.0 99.0 99.00
2017 05 28 16 00 999 99.0 99.0  0.36  2.70  3.47 339 9999.0 999.0  25.0 999.0 99.0 99.00
2017 05 28 16 30 999 99.0 99.0  0.36  8.33  3.54  56 9999.0 999.0  25.1 999.0 99.0 99.00
2017 05 28 17 00 999 99.0 99.0  0.36  7.69  3.50  57 9999.0 999.0  25.1 999.0 99.0 99.00
2017 05 28 18 00 999 99.0 99.0  0.37  7.69  3.48  52 9999.0 999.0  25.4 999.0 99.0 99.00
2017 05 28 18 30 999 99.0 99.0  0.36  7.14  3.60  52 9999.0 999.0  25.6 999.0 99.0 99.00
2017 05 28 19 00 999 99.0 99.0  0.37  8.33  3.55  67 9999.0 999.0  25.9 999.0 99.0 99.00
2017 05 28 19 30 999 99.0 99.0  0.36 10.53  3.58  63 9999.0 999.0  25.9 999.0 99.0 99.00
2017 05 28 20 00 999 99.0 99.0  0.37  3.23  3.42 358 9999.0 999.0  26.0 999.0 99.0 99.00
2017 05 28 20 30 999 99.0 99.0  0.36  3.33  3.45 355 9999.0 999.0  26.2 999.0 99.0 99.00
2017 05 28 21 00 999 99.0 99.0  0.36  3.45  3.27 354 9999.0 999.0  26.2 999.0 99.0 99.00
2017 05 28 22 00 999 99.0 99.0  0.37  3.45  3.12   5 9999.0 999.0  26.4 999.0 99.0 99.00
2017 05 28 22 30 999 99.0 99.0  0.40  3.33  3.02   1 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 28 23 00 999 99.0 99.0  0.39  3.33  3.09 355 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 28 23 30 999 99.0 99.0  0.39  6.25  3.06  57 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 29 00 00 999 99.0 99.0  0.39  6.67  2.94  59 9999.0 999.0  26.7 999.0 99.0 99.00
2017 05 29 00 30 999 99.0 99.0  0.42  2.27  2.75 123 9999.0 999.0  26.7 999.0 99.0 99.00
2017 05 29 01 00 999 99.0 99.0  0.46  2.27  2.74 125 9999.0 999.0  26.7 999.0 99.0 99.00
2017 05 29 02 00 999 99.0 99.0  0.50  2.70  2.86 132 9999.0 999.0  26.7 999.0 99.0 99.00
2017 05 29 02 30 999 99.0 99.0  0.52  2.78  2.90 142 9999.0 999.0  26.8 999.0 99.0 99.00
2017 05 29 03 00 999 99.0 99.0  0.50  2.78  2.96 133 9999.0 999.0  26.9 999.0 99.0 99.00
2017 05 29 03 30 999 99.0 99.0  0.49  2.86  3.02 144 9999.0 999.0  26.9 999.0 99.0 99.00
2017 05 29 04 00 999 99.0 99.0  0.47  2.78  3.08 140 9999.0 999.0  26.8 999.0 99.0 99.00
2017 05 29 04 30 999 99.0 99.0  0.47  2.63  3.04 152 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 29 05 00 999 99.0 99.0  0.48  2.70  3.02 144 9999.0 999.0  26.8 999.0 99.0 99.00
2017 05 29 06 00 999 99.0 99.0  0.44  2.86  3.04 133 9999.0 999.0  27.0 999.0 99.0 99.00
2017 05 29 06 30 999 99.0 99.0  0.45  2.86  3.05 128 9999.0 999.0  27.0 999.0 99.0 99.00
2017 05 29 07 00 999 99.0 99.0  0.43  2.86  3.10 130 9999.0 999.0  26.7 999.0 99.0 99.00
2017 05 29 07 30 999 99.0 99.0  0.40  3.03  3.23 119 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 29 08 00 999 99.0 99.0  0.40  3.03  3.30 122 9999.0 999.0  26.3 999.0 99.0 99.00
2017 05 29 08 30 999 99.0 99.0  0.35  3.03  3.37 125 9999.0 999.0  26.1 999.0 99.0 99.00
2017 05 29 09 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2017 05 29 09 30 999 99.0 99.0  0.37  2.04  2.82 319 9999.0 999.0  25.9 999.0 99.0 99.00
2017 05 29 10 00 999 99.0 99.0  0.38  2.27  2.77 329 9999.0 999.0  25.8 999.0 99.0 99.00
2017 05 29 10 30 999 99.0 99.0  0.41  2.33  2.81 330 9999.0 999.0  25.7 999.0 99.0 99.00
2017 05 29 11 00 999 99.0 99.0  0.41  2.56  2.88 355 9999.0 999.0  25.6 999.0 99.0 99.00
2017 05 29 11 30 999 99.0 99.0  0.37  2.86  2.98   7 9999.0 999.0  25.6 999.0 99.0 99.00
2017 05 29 12 00 999 99.0 99.0  0.43  2.86  2.82 348 9999.0 999.0  25.6 999.0 99.0 99.00
2017 05 29 12 30 999 99.0 99.0  0.42  2.78  2.90 351 9999.0 999.0  25.5 999.0 99.0 99.00
2017 05 29 13 00 999 99.0 99.0  0.39  2.86  3.01 346 9999.0 999.0  25.5 999.0 99.0 99.00
2017 05 29 13 30 999 99.0 99.0  0.40  2.94  3.05 344 9999.0 999.0  25.6 999.0 99.0 99.00
2017 05 29 14 00 999 99.0 99.0  0.39  3.12  3.00 348 9999.0 999.0  25.7 999.0 99.0 99.00
2017 05 29 14 30 999 99.0 99.0  0.37  3.23  3.03 340 9999.0 999.0  25.7 999.0 99.0 99.00
2017 05 29 15 00 999 99.0 99.0  0.35  3.33  3.13 347 9999.0 999.0  25.8 999.0 99.0 99.00
2017 05 29 15 30 999 99.0 99.0  0.34  3.33  3.33 344 9999.0 999.0  25.9 999.0 99.0 99.00
2017 05 29 16 00 999 99.0 99.0  0.34  3.33  3.40 348 9999.0 999.0  26.2 999.0 99.0 99.00
2017 05 29 16 30 999 99.0 99.0  0.34  3.45  3.29 347 9999.0 999.0  26.3 999.0 99.0 99.00
2017 05 29 17 00 999 99.0 99.0  0.35  3.33  3.35 353 9999.0 999.0  26.8 999.0 99.0 99.00
2017 05 29 18 00 999 99.0 99.0  0.33  3.70  3.39  22 9999.0 999.0  27.4 999.0 99.0 99.00
2017 05 29 18 30 999 99.0 99.0  0.32  3.57  3.33   5 9999.0 999.0  27.4 999.0 99.0 99.00
2017 05 29 19 00 999 99.0 99.0  0.31  3.70  3.36  12 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 29 19 30 999 99.0 99.0  0.30  3.57  3.37   8 9999.0 999.0  27.4 999.0 99.0 99.00
2017 05 29 20 00 999 99.0 99.0  0.30  3.57  3.41   7 9999.0 999.0  27.5 999.0 99.0 99.00
2017 05 29 20 30 999 99.0 99.0  0.30  3.57  3.38   7 9999.0 999.0  27.6 999.0 99.0 99.00
2017 05 29 21 00 999 99.0 99.0  0.27  3.12  3.36   2 9999.0 999.0  27.4 999.0 99.0 99.00
2017 05 29 21 30 999 99.0 99.0  0.27  3.57  3.33  32 9999.0 999.0  27.5 999.0 99.0 99.00
2017 05 29 22 00 999 99.0 99.0  0.26  3.45  3.33  14 9999.0 999.0  27.5 999.0 99.0 99.00
2017 05 29 22 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 29 23 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  26.9 999.0 99.0 99.00
2017 05 29 23 30 999 99.0 99.0  0.35  2.22  2.54 121 9999.0 999.0  26.9 999.0 99.0 99.00
2017 05 30 00 00 999 99.0 99.0  0.35  2.17  2.57 112 9999.0 999.0  27.2 999.0 99.0 99.00
2017 05 30 00 30 999 99.0 99.0  0.37  2.22  2.68 114 9999.0 999.0  27.1 999.0 99.0 99.00
2017 05 30 01 00 999 99.0 99.0  0.38  5.88  2.85  26 9999.0 999.0  27.0 999.0 99.0 99.00
2017 05 30 02 00 999 99.0 99.0  0.39  5.88  2.88  19 9999.0 999.0  26.8 999.0 99.0 99.00
2017 05 30 02 30 999 99.0 99.0  0.40  5.88  2.85  22 9999.0 999.0  26.7 999.0 99.0 99.00
2017 05 30 03 00 999 99.0 99.0  0.40  5.88  2.90  17 9999.0 999.0  26.7 999.0 99.0 99.00
2017 05 30 03 30 999 99.0 99.0  0.43  2.38  2.70 140 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 30 04 00 999 99.0 99.0  0.42  2.50  2.77 152 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 30 04 30 999 99.0 99.0  0.42  2.44  2.84 152 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 30 05 00 999 99.0 99.0  0.40  2.63  2.95 153 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 30 06 00 999 99.0 99.0  0.33  2.70  3.11 130 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 30 06 30 999 99.0 99.0  0.31  2.78  3.13 126 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 30 07 00 999 99.0 99.0  0.29  2.70  3.25 132 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 30 07 30 999 99.0 99.0  0.28  2.78  3.44 139 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 30 08 00 999 99.0 99.0  0.26  2.86  3.47 119 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 30 08 30 999 99.0 99.0  0.25  3.03  3.54 111 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 30 09 00 999 99.0 99.0  0.25  2.78  3.65 115 9999.0 999.0  26.4 999.0 99.0 99.00
2017 05 30 10 00 999 99.0 99.0  0.25 14.29  3.89  85 9999.0 999.0  26.4 999.0 99.0 99.00
2017 05 30 10 30 999 99.0 99.0  0.26  7.69  3.65  74 9999.0 999.0  26.4 999.0 99.0 99.00
2017 05 30 11 00 999 99.0 99.0  0.26  9.88  3.24  85 9999.0 999.0  26.4 999.0 99.0 99.00
2017 05 30 11 30 999 99.0 99.0  0.26 10.53  3.11  77 9999.0 999.0  26.4 999.0 99.0 99.00
2017 05 30 12 00 999 99.0 99.0  0.28  9.09  3.11  71 9999.0 999.0  26.3 999.0 99.0 99.00
2017 05 30 12 30 999 99.0 99.0  0.26  8.33  3.17  73 9999.0 999.0  26.4 999.0 99.0 99.00
2017 05 30 13 00 999 99.0 99.0  0.25  7.69  3.40  77 9999.0 999.0  26.4 999.0 99.0 99.00
2017 05 30 13 30 999 99.0 99.0  0.25  7.69  3.56  74 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 30 14 00 999 99.0 99.0  0.26  7.69  3.54  77 9999.0 999.0  26.7 999.0 99.0 99.00
2017 05 30 14 30 999 99.0 99.0  0.23 99.00  3.69 999 9999.0 999.0  26.8 999.0 99.0 99.00
2017 05 30 15 00 999 99.0 99.0  0.21 99.00  3.94 999 9999.0 999.0  27.1 999.0 99.0 99.00
2017 05 30 15 30 999 99.0 99.0  0.21 99.00  3.96 999 9999.0 999.0  27.1 999.0 99.0 99.00
2017 05 30 16 00 999 99.0 99.0  0.21 99.00  4.11 999 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 30 16 30 999 99.0 99.0  0.20 99.00  4.38 999 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 30 17 00 999 99.0 99.0  0.21 99.00  4.53 999 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 30 18 00 999 99.0 99.0  0.29  7.14  2.93  71 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 30 18 30 999 99.0 99.0  0.33  2.08  2.86 137 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 30 19 00 999 99.0 99.0  0.37  2.33  2.74 130 9999.0 999.0  27.2 999.0 99.0 99.00
2017 05 30 19 30 999 99.0 99.0  0.42  2.56  2.73 135 9999.0 999.0  27.1 999.0 99.0 99.00
2017 05 30 20 00 999 99.0 99.0  0.45  2.44  2.73 123 9999.0 999.0  27.0 999.0 99.0 99.00
2017 05 30 20 30 999 99.0 99.0  0.47  2.78  2.80 122 9999.0 999.0  26.9 999.0 99.0 99.00
2017 05 30 21 00 999 99.0 99.0  0.47  2.63  2.73 128 9999.0 999.0  26.9 999.0 99.0 99.00
2017 05 30 21 30 999 99.0 99.0  0.48  3.03  2.78 128 9999.0 999.0  26.9 999.0 99.0 99.00
2017 05 30 22 00 999 99.0 99.0  0.53  2.94  2.77 135 9999.0 999.0  27.0 999.0 99.0 99.00
2017 05 30 22 30 999 99.0 99.0  0.50  2.78  2.70 144 9999.0 999.0  27.1 999.0 99.0 99.00
2017 05 30 23 00 999 99.0 99.0  0.49  2.78  2.74 142 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 30 23 30 999 99.0 99.0  0.49  2.86  2.79 133 9999.0 999.0  27.4 999.0 99.0 99.00
2017 05 31 00 00 999 99.0 99.0  0.48  2.86  2.74 129 9999.0 999.0  27.4 999.0 99.0 99.00
2017 05 31 00 30 999 99.0 99.0  0.45  2.86  2.69 136 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 31 01 00 999 99.0 99.0  0.44  3.03  2.75 128 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 31 01 30 999 99.0 99.0  0.43  2.86  2.92 121 9999.0 999.0  27.2 999.0 99.0 99.00
2017 05 31 02 00 999 99.0 99.0  0.42  2.94  3.00 123 9999.0 999.0  27.2 999.0 99.0 99.00
2017 05 31 02 30 999 99.0 99.0  0.39  3.03  3.03 107 9999.0 999.0  27.2 999.0 99.0 99.00
2017 05 31 03 00 999 99.0 99.0  0.41  3.03  3.15 108 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 31 03 30 999 99.0 99.0  0.39  3.03  3.15 109 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 31 04 00 999 99.0 99.0  0.38  3.03  3.23 109 9999.0 999.0  27.2 999.0 99.0 99.00
2017 05 31 04 30 999 99.0 99.0  0.39  3.23  3.41 104 9999.0 999.0  27.1 999.0 99.0 99.00
2017 05 31 05 00 999 99.0 99.0  0.38  3.12  3.33 107 9999.0 999.0  27.0 999.0 99.0 99.00
2017 05 31 05 30 999 99.0 99.0  0.39  3.23  3.25  99 9999.0 999.0  26.9 999.0 99.0 99.00
2017 05 31 06 00 999 99.0 99.0  0.38  3.33  3.27  99 9999.0 999.0  26.8 999.0 99.0 99.00
2017 05 31 06 30 999 99.0 99.0  0.38  3.12  3.11 107 9999.0 999.0  26.7 999.0 99.0 99.00
2017 05 31 07 00 999 99.0 99.0  0.39  3.33  3.28 108 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 31 07 30 999 99.0 99.0  0.38  3.45  3.36 107 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 31 08 00 999 99.0 99.0  0.37  3.33  3.37 111 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 31 08 30 999 99.0 99.0  0.38  3.45  3.56 105 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 31 09 00 999 99.0 99.0  0.40  3.33  3.51 115 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 31 09 30 999 99.0 99.0  0.38  3.57  3.55 112 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 31 10 00 999 99.0 99.0  0.40  3.57  3.64 116 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 31 10 30 999 99.0 99.0  0.42  3.70  3.65 114 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 31 11 00 999 99.0 99.0  0.42  3.70  3.60 115 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 31 11 30 999 99.0 99.0  0.46  3.70  3.64 125 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 31 12 00 999 99.0 99.0  0.48  4.00  3.59 115 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 31 12 30 999 99.0 99.0  0.51  3.70  3.68 111 9999.0 999.0  26.5 999.0 99.0 99.00
2017 05 31 13 00 999 99.0 99.0  0.53  3.70  3.64 115 9999.0 999.0  26.6 999.0 99.0 99.00
2017 05 31 13 30 999 99.0 99.0  0.51  3.85  3.56 125 9999.0 999.0  26.7 999.0 99.0 99.00
2017 05 31 14 00 999 99.0 99.0  0.52  4.00  3.57 122 9999.0 999.0  26.9 999.0 99.0 99.00
2017 05 31 14 30 999 99.0 99.0  0.55  3.70  3.64 125 9999.0 999.0  26.9 999.0 99.0 99.00
2017 05 31 15 00 999 99.0 99.0  0.55  4.00  3.63 115 9999.0 999.0  27.0 999.0 99.0 99.00
2017 05 31 15 30 999 99.0 99.0  0.57  4.17  3.60 114 9999.0 999.0  27.1 999.0 99.0 99.00
2017 05 31 16 00 999 99.0 99.0  0.59  4.00  3.63 121 9999.0 999.0  27.2 999.0 99.0 99.00
2017 05 31 16 30 999 99.0 99.0  0.60  4.00  3.62 119 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 31 17 00 999 99.0 99.0  0.54  4.17  3.59 116 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 31 17 30 999 99.0 99.0  0.53  3.70  3.50 126 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 31 18 00 999 99.0 99.0  0.56  4.35  3.46 119 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 31 18 30 999 99.0 99.0  0.59  4.17  3.41 123 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 31 19 00 999 99.0 99.0  0.61  4.17  3.45 130 9999.0 999.0  27.3 999.0 99.0 99.00
2017 05 31 19 30 999 99.0 99.0  0.67  4.55  3.38 119 9999.0 999.0  27.2 999.0 99.0 99.00
2017 05 31 20 00 999 99.0 99.0  0.73  4.17  3.57 123 9999.0 999.0  27.2 999.0 99.0 99.00
2017 05 31 20 30 999 99.0 99.0  0.75  4.76  3.53 114 9999.0 999.0  27.2 999.0 99.0 99.00
2017 05 31 21 00 999 99.0 99.0  0.73  4.76  3.51 115 9999.0 999.0  27.2 999.0 99.0 99.00
2017 05 31 22 00 999 99.0 99.0  0.66  4.00  3.42 118 9999.0 999.0  27.1 999.0 99.0 99.00
2017 05 31 22 30 999 99.0 99.0  0.65  4.00  3.33 123 9999.0 999.0  27.1 999.0 99.0 99.00
2017 05 31 23 00 999 99.0 99.0  0.65  3.85  3.31 119 9999.0 999.0  27.1 999.0 99.0 99.00
2017 05 31 23 30 999 99.0 99.0  0.63  4.17  3.25 118 9999.0 999.0  27.0 999.0 99.0 99.00
2017 06 01 00 00 999 99.0 99.0  0.60  3.85  3.26 119 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 01 00 30 999 99.0 99.0  0.59  3.57  3.21 130 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 01 01 00 999 99.0 99.0  0.56  3.45  3.26 119 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 01 01 30 999 99.0 99.0  0.56  3.33  3.30 128 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 01 02 00 999 99.0 99.0  0.50  3.57  3.30 121 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 02 30 999 99.0 99.0  0.50  3.33  3.37 112 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 03 00 999 99.0 99.0  0.47  3.45  3.32 122 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 03 30 999 99.0 99.0  0.47  3.33  3.36 122 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 04 00 999 99.0 99.0  0.47  3.33  3.39 123 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 04 30 999 99.0 99.0  0.45  3.33  3.34 121 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 05 00 999 99.0 99.0  0.44  3.45  3.46 115 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 05 30 999 99.0 99.0  0.43  3.23  3.59 123 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 06 00 999 99.0 99.0  0.43 13.33  3.71  77 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 06 30 999 99.0 99.0  0.41 13.33  3.78  70 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 01 07 00 999 99.0 99.0  0.39 13.33  3.80  74 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 01 07 30 999 99.0 99.0  0.36 13.33  3.88  84 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 01 08 00 999 99.0 99.0  0.37 13.33  4.00  67 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 08 30 999 99.0 99.0  0.38 13.33  4.01  76 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 09 00 999 99.0 99.0  0.34  3.33  3.89 111 9999.0 999.0  26.7 999.0 99.0 99.00
2017 06 01 09 30 999 99.0 99.0  0.36 12.50  4.03  67 9999.0 999.0  26.7 999.0 99.0 99.00
2017 06 01 10 00 999 99.0 99.0  0.37 13.33  4.14  73 9999.0 999.0  26.7 999.0 99.0 99.00
2017 06 01 10 30 999 99.0 99.0  0.38 13.33  4.07  74 9999.0 999.0  26.7 999.0 99.0 99.00
2017 06 01 11 00 999 99.0 99.0  0.40 13.33  4.02  70 9999.0 999.0  26.7 999.0 99.0 99.00
2017 06 01 11 30 999 99.0 99.0  0.42  3.57  4.03 122 9999.0 999.0  26.6 999.0 99.0 99.00
2017 06 01 12 00 999 99.0 99.0  0.44  3.70  3.89 108 9999.0 999.0  26.7 999.0 99.0 99.00
2017 06 01 12 30 999 99.0 99.0  0.50  3.45  3.87 115 9999.0 999.0  26.7 999.0 99.0 99.00
2017 06 01 13 00 999 99.0 99.0  0.48  3.57  3.93 104 9999.0 999.0  26.7 999.0 99.0 99.00
2017 06 01 14 00 999 99.0 99.0  0.49 13.33  3.94  81 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 01 14 30 999 99.0 99.0  0.51 13.33  3.99  83 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 01 15 00 999 99.0 99.0  0.46 13.33  3.72  74 9999.0 999.0  27.0 999.0 99.0 99.00
2017 06 01 15 30 999 99.0 99.0  0.45  3.85  3.83  83 9999.0 999.0  27.1 999.0 99.0 99.00
2017 06 01 16 00 999 99.0 99.0  0.45 12.50  3.89  76 9999.0 999.0  27.1 999.0 99.0 99.00
2017 06 01 16 30 999 99.0 99.0  0.45 10.53  3.87  32 9999.0 999.0  27.1 999.0 99.0 99.00
2017 06 01 17 00 999 99.0 99.0  0.47 12.50  3.96  81 9999.0 999.0  27.2 999.0 99.0 99.00
2017 06 01 17 30 999 99.0 99.0  0.45 10.53  3.59  39 9999.0 999.0  27.2 999.0 99.0 99.00
2017 06 01 18 00 999 99.0 99.0  0.48  9.88  3.86  53 9999.0 999.0  27.3 999.0 99.0 99.00
2017 06 01 18 30 999 99.0 99.0  0.49  9.88  3.75  40 9999.0 999.0  27.3 999.0 99.0 99.00
2017 06 01 19 00 999 99.0 99.0  0.54  9.88  3.52  43 9999.0 999.0  27.3 999.0 99.0 99.00
2017 06 01 19 30 999 99.0 99.0  0.51 10.53  3.34  40 9999.0 999.0  27.2 999.0 99.0 99.00
2017 06 01 20 00 999 99.0 99.0  0.52  9.88  3.43  26 9999.0 999.0  27.2 999.0 99.0 99.00
2017 06 01 20 30 999 99.0 99.0  0.56  9.88  3.40  42 9999.0 999.0  27.1 999.0 99.0 99.00
2017 06 01 21 00 999 99.0 99.0  0.54  9.88  3.33  33 9999.0 999.0  27.2 999.0 99.0 99.00
2017 06 01 22 00 999 99.0 99.0  0.52  9.88  3.72  45 9999.0 999.0  27.2 999.0 99.0 99.00
2017 06 01 22 30 999 99.0 99.0  0.55  9.88  3.98  43 9999.0 999.0  27.1 999.0 99.0 99.00
2017 06 01 23 00 999 99.0 99.0  0.53  9.09  3.82  42 9999.0 999.0  27.1 999.0 99.0 99.00
2017 06 01 23 30 999 99.0 99.0  0.54  3.33  3.77 128 9999.0 999.0  27.1 999.0 99.0 99.00
2017 06 02 00 00 999 99.0 99.0  0.56  9.88  3.88  46 9999.0 999.0  27.1 999.0 99.0 99.00
2017 06 02 00 30 999 99.0 99.0  0.55  9.09  3.68  40 9999.0 999.0  27.0 999.0 99.0 99.00
2017 06 02 01 00 999 99.0 99.0  0.54  9.09  3.67  40 9999.0 999.0  27.0 999.0 99.0 99.00
2017 06 02 02 00 999 99.0 99.0  0.51 12.50  3.93  66 9999.0 999.0  27.0 999.0 99.0 99.00
2017 06 02 02 30 999 99.0 99.0  0.54  9.09  4.19  49 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 02 03 00 999 99.0 99.0  0.52  9.09  4.18  49 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 02 03 30 999 99.0 99.0  0.49 12.50  4.22  46 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 02 04 00 999 99.0 99.0  0.52  9.09  4.81  38 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 02 04 30 999 99.0 99.0  0.49 11.11  5.06  46 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 02 05 00 999 99.0 99.0  0.51 11.11  5.73  46 9999.0 999.0  26.9 999.0 99.0 99.00
2017 06 02 06 00 999 99.0 99.0  0.49 11.11  5.68  56 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 02 06 30 999 99.0 99.0  0.50 10.53  5.75  53 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 02 07 00 999 99.0 99.0  0.58 11.11  6.76  71 9999.0 999.0  26.8 999.0 99.0 99.00
2017 06 02 07 30 999 99.0 99.0  0.55 11.76  6.54  66 9999.0 999.0  26.6 999.0 99.0 99.00
2017 06 02 08 00 999 99.0 99.0  0.67 11.76  7.56  66 9999.0 999.0  26.5 999.0 99.0 99.00
2017 06 02 08 30 999 99.0 99.0  0.72 11.11  8.20  73 9999.0 999.0  26.3 999.0 99.0 99.00
2017 06 02 09 00 999 99.0 99.0  0.69 11.11  7.78  69 9999.0 999.0  26.3 999.0 99.0 99.00
2017 06 02 10 00 999 99.0 99.0  0.62 11.11  7.60  70 9999.0 999.0  26.3 999.0 99.0 99.00
2017 06 02 10 30 999 99.0 99.0  0.74 10.53  8.46  73 9999.0 999.0  26.3 999.0 99.0 99.00
2017 06 02 11 00 999 99.0 99.0  0.72 10.53  8.21  69 9999.0 999.0  26.2 999.0 99.0 99.00
2017 06 02 11 30 999 99.0 99.0  0.75 10.53  8.36  71 9999.0 999.0  26.2 999.0 99.0 99.00
2017 06 02 12 00 999 99.0 99.0  0.87 10.53  8.76  70 9999.0 999.0  26.1 999.0 99.0 99.00
2017 06 02 12 30 999 99.0 99.0  0.87 11.11  8.89  74 9999.0 999.0  26.2 999.0 99.0 99.00
2017 06 02 13 00 999 99.0 99.0  0.94 11.11  9.04  69 9999.0 999.0  26.3 999.0 99.0 99.00
2017 06 02 13 30 999 99.0 99.0  0.88 10.53  8.72  74 9999.0 999.0  26.3 999.0 99.0 99.00
2017 06 02 14 00 999 99.0 99.0  0.74 11.11  8.27  71 9999.0 999.0  26.3 999.0 99.0 99.00
2017 06 02 14 30 999 99.0 99.0  0.78 10.53  8.60  71 9999.0 999.0  26.2 999.0 99.0 99.00
2017 06 02 15 00 999 99.0 99.0  0.91 10.53  6.99  70 9999.0 999.0  26.2 999.0 99.0 99.00
2017 06 02 15 30 999 99.0 99.0  0.82 10.53  5.84  71 9999.0 999.0  26.2 999.0 99.0 99.00
