C14,0.9760065,0.075357,1.4811339,4.0000000e-06,6.0000000e-07,4.2140000e-04
C14,1.3756847,0.2699948,0.9137245,6.2000000e-06,2.1000000e-06,8.7000000e-06
C14,1.3399728,0.258768,0.0402641,8.3000000e-06,2.1000000e-06,2.0000000e-07
C14,0.8655782,0.2452929,0.807654,1.1500000e-05,1.8000000e-06,3.5000000e-06
C14,0.2254726,0.3020987,1.20498,2.0400000e-05,1.7000000e-06,5.6000000e-06
C14,0.4140914,0.3385278,1.3314783,5.7000000e-06,1.5000000e-06,8.7000000e-06
C14,0.9475954,0.6260526,1.3242586,9.3000000e-06,2.5000000e-06,2.5100000e-05
C14,0.2888375,1.5105737,1.9526062,2.8000000e-06,6.0000000e-06,3.3000000e-05
C14,1.4701071,0.5588843,0.1044034,1.4300000e-05,2.7000000e-06,7.0000000e-07
C14,1.3347517,0.6216762,0.4249464,1.1500000e-05,4.8000000e-06,1.9000000e-06
C14,1.3554519,0.5511629,0.6939687,8.8000000e-06,1.2800000e-05,3.0000000e-06
C14,1.3195376,0.0834727,0.3813545,6.4000000e-06,3.2000000e-06,2.0000000e-06
C14,1.236635,0.2782093,0.0168051,4.9000000e-06,4.4000000e-06,2.0000000e-07
C14,1.1802942,0.5835258,0.5227386,4.4000000e-06,8.0000000e-06,5.6600000e-05
C14,0.7874165,0.7999435,1.0939511,3.2000000e-06,1.0900000e-05,9.4000000e-06
C14,0.0014874,1.1167895,1.45578,0.0000000e+00,1.3000000e-05,7.4000000e-06
C14,0.8279362,1.6003638,1.3793524,8.5000000e-06,1.3000000e-05,6.0000000e-06
C14,1.3639113,1.8902739,0.7073289,5.6300000e-05,1.0500000e-05,3.3000000e-06
C14,1.5820042,1.8380956,0.184803,7.3300000e-05,7.7000000e-06,1.3000000e-06
C16,2.3260478,0.0401914,0.565035,2.1000000e-05,2.0000000e-07,1.6000000e-06
C16,2.2538483,0.1603897,0.3809547,1.4500000e-05,7.0000000e-07,1.2000000e-06
C16,2.1258233,0.2968665,0.2113129,1.1100000e-05,1.2000000e-06,8.0000000e-07
C16,2.1829818,0.4313748,0.0834245,1.0500000e-05,1.4000000e-06,4.0000000e-07
C16,2.2682045,0.6734175,0.153565,1.1400000e-05,1.9000000e-06,1.2000000e-06
C16,2.5722785,0.784316,0.0722605,1.5200000e-05,2.1000000e-06,1.7000000e-06
C16,2.9223384,0.9546509,0.4766694,2.3300000e-05,2.4000000e-06,9.9000000e-06
C16,2.7344036,1.1080711,0.9819223,3.4200000e-05,2.9000000e-06,7.2000000e-06
C16,2.3782855,1.054976,1.1023792,5.2200000e-05,3.0000000e-06,5.1000000e-06
C16,2.2145309,0.8596668,1.1984236,7.0100000e-05,2.8000000e-06,4.3000000e-06
C16,1.9195165,0.7720996,1.1120503,4.5600000e-05,2.9000000e-06,3.5000000e-06
